新城市广场,樟木头镇石马区,,东莞,1997-06,,东莞市骏高物业管理有限公司,,0.0,1.20元/平米·月,,30.0%,,,,22.914567,114.08851,"[""http://pic1.ajkimg.com/display/19a0a91f318665d7d0b511e1018eb188/200x200.jpg"",""http://pic1.ajkimg.com/display/ca9dd58fc7b09d815e022289c84ab87d/200x200.jpg"",""http://pic1.ajkimg.com/display/63e07c8c1385c1a793d25cea40fa9a80/200x200.jpg"",""http://pic1.ajkimg.com/display/3cfbacc0d876bb0e753b15f669d5cb05/200x200.jpg""]","莞惠大道旁边,长途汽车站对面."
龙腾花园,新都会酒店旁边,500户,东莞,1999-01,普通住宅,东莞市浚业物业管理有限公司,,3.5,1.80元/平米·月,150元/月,20.0%,40000平方米,,,22.913518,114.070976,"[""http://pic1.ajkimg.com/display/0f2e9e908c3de381a3da011731865598/200x200.jpg"",""http://pic1.ajkimg.com/display/713c5d43bd0d919895d9598fd306c926/200x200.jpg"",""http://pic1.ajkimg.com/display/7f93b6004dc57c7d55d3778637933685/200x200.jpg"",""http://pic1.ajkimg.com/display/6d47679e4fa26329fdb86e000a2b57d9/200x200.jpg""]",龙腾花园地处樟木���繁盛的莞惠大道侧，占地面积约6千平方米，总建筑面积为4万平方米，由3幢23层高带电梯住宅大厦及3幢6层低密度住宅与2个商场组成，共提供住宅单位5百多个，商铺4百多个。
龙威花园,先威大道,,东莞,1998-07-01,普通住宅,搜房评估参考价：1707元/平方米,,3.75,暂无资料,,20.0%,,,,22.908714,114.069705,"[""http://pic1.ajkimg.com/display/5d844e57b644f39364e8ce76a4ddc60e/200x200.jpg"",""http://pic1.ajkimg.com/display/4f6514f22fa3116735b52cdc378cc07a/200x200.jpg"",""http://pic1.ajkimg.com/display/96016370536fe21ccc9273933c81d22e/200x200.jpg"",""http://pic1.ajkimg.com/display/31bfc020c7d033654fe085a3c21cb1c4/200x200.jpg""]","龙威花园有分两期,总共有二十幢楼房,分别有68平方米的两房和58平方米的两房,三房有73平方米,81平方米,102平方米,110平方米,以楼盘来说,大面积是该小区最为抢手的楼盘,间隔实用,两厅两卫."
观澜湖翡翠湾,,,东莞,,,,,,,,,,,,0,0,[],
湖柏山庄,塘厦镇可居商业街,,东莞,2001-06,普通住宅,,,1.2,2.4,,52%,,,,22.830535,114.094119,[],
长银东郡,塘厦石潭埔社区东江路石马河边,800户,东莞,2010-01,普通住宅,丽嘉物业管理有限公司,,2.4,1.8元,400,40.0%,30000平方米,,,22.817769,114.113215,[],长银东郡位于东莞市塘厦镇，占地约3万多平方米，总建筑面积10多万多平方米，绿化率近40%，容积率3.0，规划住户1600户。由多层、高层板组成，总投资超过2亿元。小区周边配套齐全，有商业、幼儿园、九年一贯制学校、停车场、运动主题公园等配套设施。 长银东郡一期工程拟于2007年年底正式开盘，现房入住。一期绿化率44%，容积率2.32，由多层板楼组成。 长银东郡，蓬勃崛起的塘厦人居板块中璀璨闪烁的新贵都市，让阳光一代在拥有蓝天绿野、清新空气的同时，即刻不离灿烂都市生活 长银东郡一期位于东莞市塘厦镇，总建筑面积286300平方米。本项目包括多种类型的生态住宅与时尚商业，是所处区域的地标建筑与核心项目。 充裕的阳光，透彻的星光与灿烂的灯光交相互应，使得长银东郡成为塘厦镇老中心的璀璨之城。 阳光高板，尽享明媚阳光与清新空气，俯瞰澳洲景观水系园林，远眺纯净蓝天与绿色生态带；几十款精品户型，令不同成员规模与生活习惯的客户均能拥有自己梦想的家庭生活空间.
德洲·丹缇轩,新阳路中2号（新东阳大酒店对面）,1231户,东莞,2011-12,普通住宅,深圳市花样年物业管理有限公司,,3.0,1.6元/平方米·月,610,35.0%,136821平方米,,,22.857292,114.105689,[],丹缇轩位于东莞东经济强镇—塘厦龙林高速出口附近，周边多条城市快速干道环绕，半小时接驳深圳都会中心，十五分钟链接周边各镇。 丹缇轩以高起点前瞻视野规划，原味萃取欧洲新贵仕生活精华，为城市筑就一座13万平米的质感欧式生活领地。在建筑上，采取欧洲新古典建筑风格；在园林上，首创克丽缇风情园林，极致演绎希腊皇家岛居园林的闲适与旷美。 丹缇轩以人性化实用主义定制居住空间，户户南北通透，赠送入户花园和内庭院，实用率超乎想象。 除此之外，丹缇轩周边配套成熟，各种生活设施星罗棋布、一应俱全，社区另自建有近600米欧式风情商街，使繁华在零距离触手可及；另有集合运动、休闲、交际于一体的多功能泛会所，为业主提供一个闲来对弈、健身、谈天的广阔自由天地。 丹缇轩16号依托丹缇轩13万㎡质感欧式生活社区，采取欧洲新古典建筑风格，着力打造人性化欧质生活，一房一厅双阳台设计，具有超高实用率。同时与丹缇轩社区完美融合，尊享小区3.5万平米克丽缇风情园林。
湖畔豪庭,樟木头镇金洋大道,1105户,东莞,1998-07,普通住宅,东桥物业代理有限公司,,2.5,1.5元/平方米/月,,35%,29000平方米,,,22.891789,114.089244,"[""http://pic1.ajkimg.com/display/8342259b319b4de9b2a00fffa31539a9/200x200.jpg"",""http://pic1.ajkimg.com/display/5f6087b840db562a3f65846cfffa2264/200x200.jpg""]",风景山荘地处樟木头镇洋区，背山面河，绿树成蔭，环境幽雅。区内设有多功能豪华会所、网球场、游泳池、游乐场 、悠闲凉亭…… 一梯两户，电梯直达家门：户型自由分割，通风采光绝佳，生活写意休闲；顶层空中花园别墅，体验物别尊贵生活，为风景山荘之至府多邸
景城花园,南城路段,,东莞,,,搜房评估参考价：1555元/平方米,,0.0,暂无资料,,38.0%,,,,22.904902145947,114.07631652029,[],
展基广场,永宁街1号,,东莞,1998-08,普通住宅,搜房评估参考价：3254元/平方米,,1.0,2.00元/平米·月,,10.0%,,,,22.909648,114.074444,"[""http://pic1.ajkimg.com/display/6ba2da99b5fb97b32cc49c2283ad0a31/200x200.jpg"",""http://pic1.ajkimg.com/display/8c49884c3962004a8981f751e1b3eb0d/200x200.jpg""]","展基广场共有两面幢,于1996年开始开发,以两房为主,出租率高,投资回报快,一个字,住展基广场就是像家里开设了所有配套设施 二房可以租1300-1600元/月,三房可以租1700-2000元"
樟木头中心广场,樟木头镇中心不锈钢天桥旁,,东莞,1997-08,普通住宅,搜房评估参考价：2249元/平方米,,3.5,1.20元/平米·月,,10.0%,60000平方米,,,22.912317,114.075562,"[""http://pic1.ajkimg.com/display/0829985a26c22678361648fb9f221923/200x200.jpg"",""http://pic1.ajkimg.com/display/c6c7f8b8ce738b748bb24c8c6309c8af/200x200.jpg""]",中心广场矗立于东莞市樟木头镇中心最繁盛的商业住宅区，面向莞惠大道，由共4幢18层高带电梯洋房大厦及1个三层高大型综合商场组成，整个屋苑共提供住宅单位5百多个及商铺3百多个，占地面积接近5千平方米，总建筑面积接近6万平方米，销售额接近3亿元。
万科虹溪诺雅,湖区的最中心,3100户,东莞,2009-06,别墅,东莞市万科物业服务有限公司,,0.84,2.69元/平方米·月,875,42.09%,293251平方米,,,23.020536,113.751766,[],"万科虹溪诺雅,总占地面积349314.66,建筑面积293251.93,容积率0.84,绿化率42.09%,建筑密度12，87%,总户数有3100户；二期(高层洋房)总占地面积79419.003,建筑面积142577.367,容积率1.795,绿化率55.99%,建筑密度13.28%,停车位875个,总户数有921户。 万科虹溪诺雅将推出的枫林湖5-7栋，樱花湖1-7栋以及14-16栋，主力户型为96平米的两房以及148平米的三房和160-230平米的四房。此次推出的所有高层仍然以“户户观湖景”作为最大卖点，不仅如此，项目园林内还规划有湿地公园和观景泳池，注重观赏性的同时，注重参与性。 虹溪诺雅坐拥约8平方公里原生大湖，约72公里四季植物园；与超五星级凯悦酒店涵湖相望，与“松湖烟雨”相接滨湖路；约3公里私家湖岸线，约22公里环湖自行车道；五岛三山二湖，珍稀一线湖景。二期高层在售产品由96-235㎡户型所组成，三面湖水一面山，坐拥270度双线湖景，瞰内外双湖，向湖延伸阔景阳台，湖景极致化，私家入户前花园，分门入户式电梯。 虹溪诺雅是万科继“17英里”、“棠樾”之后对人与建筑的新探索，挖掘生命的真实的本源，让思想与心灵交融，以原生态自然为基础找寻最富诗意的建筑语言，创作接近生命本源的人居空间。 作为万科5ATOP地块，虹溪诺雅具备无可复制自然景观资源优势，8平方公里原生态水面的松山湖 ，72平方公里 “四季植物园”，1425.07公顷生态绿地，人均绿地47.5平方米，是国家标准的6.8倍。约3公里私家湖岸线，22公里滨湖路，媲美安大略湖湖滨路的“国际健康里程”。 虹溪诺雅二期以独栋、双拼、高层产品为主。户型设计实用方正而不夸张，并把自然纳入其中，达到“天人合一”的境界。住宅内部设计在保证良好的采光通风和朝向的条件下，争取获得其最大的附加值。 别墅沿湖布置，尽可能利用最好的自然景观资源。主要功能空间布置于湖景面，争取景观最大化，私享最大1800平方米面湖大花园。高层住宅退于双拼别墅之后，位于较高的台地上，在建筑上尽可能营造通透轻盈的功能空间，空中花园的引入使建筑和外部景观有机的融为一体保证了独立空间的绝对私有和专一。 虹溪诺诺雅高层新品组团主力户型���96平米的两房以及148平米的三房和160-230平米的四房。高层户型内部空间方正实用：将客厅、主卧等主要空间布置在最好的景观面，尽可能利用最好的自然景观资源，室内客厅和餐"
丰泰观山花园,厚街镇横岗水库侧,3000户,东莞,2009-09,别墅,东莞市龙泽物业管理有限公司,,1.0,2元/平方米·月,1500,53%,800000平方米,,,22.913328,113.728924,"[""http://pic1.ajkimg.com/display/a42ab235e8fd34ac668d9983c8aeb543/200x200.jpg"",""http://pic1.ajkimg.com/display/daa09aee85d8f700c23d7d0cfeaf6163/200x200.jpg"",""http://pic1.ajkimg.com/display/7b956770e3ac74cc506cf295a517834a/200x200.jpg"",""http://pic1.ajkimg.com/display/e6e53ab9efcf4e20da57d55eb069b7e3/200x200.jpg""]",丰泰观山花园是一个环湖依山而建的社区，项目占地1500亩，总建筑面积达80万平方米的山水社区。社区容积率低至0.8，绿化率高达45％，由300套独立别墅、100多套联排别墅、3000多套小高层、高层洋房组成多业态的综合性楼盘。项目共分四期开发，目前开发的是第二期116套独立别墅。
塘厦怡景花园,怡景路和环市东路交汇处,,东莞,1998-11,普通住宅,搜房评估参考价：2220元/平方米,,2.0,0.8,共有停车位360个,30.0%,,,,22.831143,114.108753,[],小区位于怡景路，旁边有盈锋广场沃尔玛嘉荣百货，新都会怡景酒店。塘厦大道中心位置。
文化新村,塘厦公园后门出口,3432户,东莞,1996-02,普通住宅,,,1.6,0.8,40,35%,110000平方米,,,22.81901,114.103983,[],小区位于168工业区酒中酒西餐厅到花园街中间路段，均为多层建筑
花园街,塘厦花园新街旧政府旁,4210户,东莞,1998-03,普通住宅,搜房评估参考价：2495元/平方米,,1.9,暂无资料,100,12%,46平方米,,,22.82454,114.105932,"[""http://pic1.ajkimg.com/display/41add3f1e44dcd162ef315502ee866ac/200x200.jpg"",""http://pic1.ajkimg.com/display/5bb329683f2cbdcaaa507778d2a61bc6/200x200.jpg"",""http://pic1.ajkimg.com/display/5f79c54ad28df750b7f9b7e3024b125e/200x200.jpg"",""http://pic1.ajkimg.com/display/e59d0aeb17964c4d89f0a4cf7bc6e614/200x200.jpg""]",花园新街是塘厦老区最兴旺的步行商业街，街道两边均为商品住宅楼，是总层高6层一梯两户。花园街南段户型主要是以三房为主，花园街北的户型为1、2、3房户型。现在售的均价参考为2500--4500.
塘盛大厦,塘厦镇塘龙路（社保局对面）,48户,东莞,2006-01,普通住宅,塘盛物业管理公司,,1.9,1元/平方米,120,40%,60000平方米,,,22.810682,114.101007,[],小区为多层楼 一梯两户 总层高是6层 地理位置优越 交通购物便捷
维多利广场,樟木头中心区,,东莞,,,搜房评估参考价：2176元/平方米,,0.0,暂无资料,,35.0%,,,,22.911776,114.079249,[],
龙珠广场,樟木头镇中心区维多利大道,456户,东莞,1999-09,普通住宅,东莞市骏高物业管理有限公司,,0.0,暂无资料,258,35.0%,36500平方米,,,22.913091,114.077664,"[""http://pic1.ajkimg.com/display/4a78d096b5355660c9301049c72da067/200x200.jpg""]",龙珠广场是现代化高级办公楼，龙珠广场位于市区繁华地段，地理位置优越交通便利，租金合理，设施齐全，装修现代，是企业领袖精明睿智之选择。龙珠广场的物业管理周到，为商家提供一流的商务服务。龙珠广场房型布局合理，灵活分割可满足各企业人性化的设计追求。龙珠广场是现代化高级办公楼，龙珠广场位于市区繁华地段，地理位置优越交通便利，租金合理，设施齐全，装修现代，是企业领袖精明睿智之选择。龙珠广场的物业管理周到，为商家提供一流的商务服务。龙珠广场房型布局合理，灵活分割可满足各企业人性化的设计追求
龙都花园,樟木头永龙街龙都花园,,东莞,,普通住宅,搜房评估参考价：1977元/平方米,,0.0,暂无资料,,35.0%,,,,22.91312,114.068844,"[""http://pic1.ajkimg.com/display/cc1a56a12542466cad05ad60b1f162cf/200x200.jpg"",""http://pic1.ajkimg.com/display/c099754bf26be1b948a1b57cf0075aa8/200x200.jpg"",""http://pic1.ajkimg.com/display/7eddc23245cfe3a944a9fed962b6de24/200x200.jpg"",""http://pic1.ajkimg.com/display/0147ba5caef546935f65dd9f8b365b68/200x200.jpg""]",
怡乐广场,樟木头怡乐广场,,东莞,1999-01,,搜房评估参考价：2362元/平方米,,7.5,1.80元/平米·月,200元/月,10.0%,,,,22.912918,114.075926,[],高层电梯洋房(一梯八户)、楼层(共36层) ，共两幢。
长城世家,松山湖区园区沁园路,256户,东莞,2010-05,普通住宅,东莞市莞深长���地产物业公司,,1.6,2.3,300多个,36.0%,136000平方米,,,22.934305,113.897056,"[""http://pic1.ajkimg.com/display/43e03ba08fe16f13bc0dd3bfa0acb643/200x200.jpg"",""http://pic1.ajkimg.com/display/43574e0ba965f9abe90286e506d3117a/200x200.jpg""]",由深圳**城地产有限公司投资，东莞市莞深长城地产有限公司开发的东莞松山湖·长城世家，占据华南罕有的72平方公里松山湖原生资源，将11万平方米多层、小高层洋房掬于8平方公里湖岸，是长城地产在东莞精心打造的第一个高档临湖度假休闲社区。 在松山湖72平方公里的原生山水之间，东莞市**400亿的巨大投入，使得松山湖·长城世家英姿天赋，加上长城地产的实力打造，必将成为莞深乃至粤港高端客户的心水之选。仁者近山，智者近水，松山湖·长城世家近山亲水，全力营造360度的原生态品质生活。 松山湖·长城世家总建筑面积近11万平方米，以多层和小高层围合组成。建筑设计充分考虑细节，将原生态湖泊与组团园林、入户花园层层交融，保证了户户有景，移步异景。 集休闲、度假、居家、运动为一体的高品质生态社区松山湖·长城世家，必将为您营造休闲、健康、与自然共生的全新湖居生活体验。
时富·城东世家,莞樟大道横坑路段莞深高速公路出口处,,东莞,,普通住宅,广州高力物业管理有限公司,,2.63,2元/平方米·月,约1873个,46.0%,,,,22.999051,113.891973,"[""http://pic1.ajkimg.com/display/1dd2d0a16bcc3c5bd061c8ca4024d860/200x200.jpg"",""http://pic1.ajkimg.com/display/566d3467963ac6e79431d9138af73661/200x200.jpg"",""http://pic1.ajkimg.com/display/eafacbe69249abf9d2cab27d43e630c9/200x200.jpg"",""http://pic1.ajkimg.com/display/ad53eac7d061e2262488e9a2dc2ae062/200x200.jpg""]",时富城东世家是香港时富集团投资开发的时富花园二期精品作品。园林景观是地中海法式园林社区：6万㎡环岛公园，茵梦湖、梦幻泳池、塞纳河构成一湖一河一池；西堤岛，圣路易斯岛，香榭里景观中轴、莫奈花园景观轴构成两岛两轴；雕塑大道、流水大道、香榭里大道构成三大道；还有香榭里广场、爱琴广场、王子广场、阿波罗广场、波塞东广场、香槟广场，趣味广场、水木广场构成八大主题广场，还有爱琴广场、塞纳河畔、篮球场、水木广场、欧式亭子、紫藤花下、花间道、采光井、模纹花坛、休闲茶座、康乐园、模纹花坛、阿波罗广场、生态看台、春晖棋韵、安琪儿乐园、林荫大道、波塞东广场、茵梦湖、水岸香花、咖啡沙龙、棕榈绿岛、王子广场、香榭里大道、香榭里广场、金色童年、梦幻泳池、儿童戏水池、流水大道、香槟广场、活力阳光、趣味广场、东莞文化景墙、美树长溪、流光溢彩、大石头、叠瀑等38处主题景点，户户溪水连廊、处处叠水瀑布等亲水园林景观盛情绽放，倡导公园式的生活居住理念。 时富城东世家主力户型为53-102㎡一房至四房，一房变两房、两房变三房、三房变四房，户型可用面积超高实用。150米超宽楼间距，现代简约时尚建筑外观，同时拥有10㎡超大观景阳台。
盈锋广场,,,东莞,2003-01,,东莞市盈峰物业有限公司,,,,,,,,,0,0,[],盈锋广场位于东莞城区东端，东纵大道和东城中路交汇处，地理位置优越。由著名的同济大学建筑设计研究院精心设计，总建筑面积56163平方米，其中一至三层为大型购物商场，三层以上分为智能化写字楼，酒店公寓和精品住宅，地下一层为大型停车场，配套设施应有尽有，无需外求。
三正半山豪门别墅,塘厦市政府对面,720户,东莞,2006-01,别墅,三正物业,,0.0,2元/平方米,共有停车位300多个,47.0%,200000平方米,,,22.816279,114.079879,[],
丽骏豪庭,���厦大道79号,1200户,东莞,2008-01,普通住宅,盈锋物业管理公司,,2.4,2.0元,260,29%,56000平方米,,,22.828795,114.10692,"[""http://pic1.ajkimg.com/display/5a94491fac463c16dd0a05f4394b6dba/200x200.jpg"",""http://pic1.ajkimg.com/display/e0472811773d54d88979e6cd5016104e/200x200.jpg"",""http://pic1.ajkimg.com/display/3289251f4bb1dcf51579c6ebb2272944/200x200.jpg"",""http://pic1.ajkimg.com/display/2feda215ba6352095b647d791ac134c9/200x200.jpg""]",盈锋莲湖广场位于东莞市塘厦镇塘厦大道一侧，背临怡景路，地理位置优越，交通便捷，城市配套设施齐全。总建筑面积约16万平方米，该项目地下一层为设备用房和停车库，地上四层裙楼，一、二、三层商场，四层作餐饮、娱乐，裙楼天面做屋顶花园。
聚龙阁,塘厦塘龙路,132户,东莞,2002-01,普通住宅,搜房评估参考价：3816元/平方米,,2.2,1.8元/平方米,共有停车位520个,34.0%,10000平方米,,,22.808433,114.089646,"[""http://pic1.ajkimg.com/display/399f3a8776ac50ca809bf58c3824e70e/200x200.jpg""]",
龙图花园,樟木头镇百果洞区,,东莞,,普通住宅,搜房评估参考价：1768元/平方米,,0.0,暂无资料,,36.0%,,,,22.916341,114.068152,"[""http://pic1.ajkimg.com/display/fc245b471a6279f649a243c6c043eb5c/200x200.jpg"",""http://pic1.ajkimg.com/display/087ca022a5a9c7beb9ec2bfd473bb967/200x200.jpg"",""http://pic1.ajkimg.com/display/5e7401e5808f5175bd9180fec423301f/200x200.jpg"",""http://pic1.ajkimg.com/display/3a8e52cebd069bd62cdc0a231b51915a/200x200.jpg""]",
香樟国际,南城大道,,东莞,,,,,,,,,,,,22.90724,114.071418,[],
皇朝阁,维多利大道,100户,东莞,2003-06,"普通住宅,其它",暂无资料,,0.0,1.5元/平方米·月,,46.0%,,,,22.911776,114.078616,[],皇朝阁设计理念 设计以人为本 设计师为了满足空间拥有者对空间的不同要求，花尽心思在每一个角落。我们想做到的````````就是在皇朝阁见到您的喜悦。 皇朝阁设计风格 大堂 宽敞、通透、富丽的大堂明快而有气派。匠心独运的流水柱与地面水域组合，将自然与动感带入室内，朝气勃勃。浅米色墙身加上巨大古典壁镜，构成了新现代主意，高雅、时尚和高贵的空间格调。精心的采光设计及布局，营造了人性化的舒适、清新的视觉效果。 2皇朝阁设计选料 选料上乘物超所值 每个单位均由室内设计师按每款单位间隔的独特性而度身构思设计，充分利用居室的每个角落，增加实用空间，提升舒适程度；房间、洗手间及厨房均选料上乘；厨房更配备高级厨柜；外型、内型同样有型。 3皇朝阁地理位置 皇朝阁坐立于樟木头正市中心，无论乘坐中巴或火车，一样便捷。 邻接地王商业城，周边大小食肆及百货商店林立，有影剧院、西城广场、动感之城等等，应有尽有；于黄昏时分城中男男女女均以西城广场为中心，开始多姿多彩的夜生活，故西城广场冠有平民夜总会之外的称号；占尽市中心黄金地段，足见皇朝阁是地王中皇。 4、集工作与娱乐于一体的会所设施 一、二楼大型���货超市，三楼多功能活动层设有会议及派对功能厅、咖啡室、健身室、桑拿室、儿童游乐场、桌球室、商业功能厅等；商业功能厅内设有互联网服务、传真服务、影印服务，尽量满足住客在商务上的需要。 皇朝阁楼高二十九层，地下至二楼是深具潜力的购物商场；三楼是多元化活动层，除一般会所内应有的设施外，更有一个特大健身室；二十楼及二十二楼特别设计了空中花园，满足每层住客对高空空间的渴求。
帝雅花园,樟木头中心区,,东莞,2003-05,,搜房评估参考价：2201元/平方米,,2,1.80元/平米·月,每月120元一年免两个月,46.0%,,,,22.918406,114.067907,"[""http://pic1.ajkimg.com/display/de859ab97a93b9370fba3f5308705db9/200x200.jpg"",""http://pic1.ajkimg.com/display/a07310837b1e4d0bb5e016cd1aafb04c/200x200.jpg"",""http://pic1.ajkimg.com/display/959220e47fff9e747bc88c259f7162a5/200x200.jpg"",""http://pic1.ajkimg.com/display/6bd59bd2765f0fb546384d83275a9236/200x200.jpg""]",入住率达98绿化园林距离天和百货需10分钟小区旁的大型商场天一城即将落成
棕榈泉,棕榈泉黄江莞樟路边民乐福对面,925户,东莞,2011-09,普通住宅,仲量联行,,3.57,2.4,732,25%,133577平方米 平方米,,,22.920971,114.011586,[],"棕榈泉五期位于东莞市莞樟路与环城路交界处，黄江镇裕元酒店旁,规划总建筑面积达50万平米。目前在售五期（含商业）占地面积30373.192㎡，建筑面积133577.20㎡，容积率3.57，绿化覆盖率25%。其中商业部分“星光城”面积达45000平方米，引入“沃尔玛”和众多国际国内一线品牌商家，其余部分由公寓、洋房、写字楼构成，共6栋882套,其中3栋住宅217套,2栋公寓515套,1栋写字楼136套，面积共计66646.98平米,公寓面积41-97平米不等,住宅面积80-170为主，并有少量大面积复式单位,房型以二房和三房为主,其余为复式。"
富豪花园,塘厦大道中莲湖牌坊旁边,,东莞,2008-01,普通住宅,富豪物业,,0.0,1元/平方米,,00%,2000平方米,,,22.826786,114.1073,[],
建安广场二期,花园新街北,,东莞,2009-06,普通住宅,塘盛物业管理,,2.0,1.8元/平方米·月,215,36%,,,,22.828503,114.104701,"[""http://pic1.ajkimg.com/display/77b963ce508d1ff58b70ba16dc4501c0/200x200.jpg""]",建安广场二期位于塘厦最传统、最繁华的生活商业区花园新街的最北端，与热闹喧哗的花园新街南端相比，我们的业主可以在充分享受中心商业生活圈的配套同时，还多了一份居家生活时所需的宁静，必定是老城中心最适宜居家的生活社区。 建安广场二期产品价值：独一无二的15层楼高设计，花园新街地标性建筑。在整个花园新街是最高的住宅洋楼，这也将成为老城中心的标志性洋楼，提高了自身的品质形象。业主可以将花园新街尽收眼底，大大提高了居住生活的品质。花园新街寸土是金；项目却奢侈到在社区南端规划设计了一片4500㎡的绿化园林，在花园新街绝无仅有；具备极佳的居住舒适度，与花园新街过往楼盘截然不同。
新世纪明上居,富民大道中路新体育公园旁,2000户,东莞,2006-06,普通住宅,东莞新世纪豪园物业管理有限公司,,1.8,2元/平方米·月,约1500,43.0%,260000平方米,,,22.942298,113.92972,"[""http://pic1.ajkimg.com/display/933d6d85bba25727403bf2bad005d754/200x200.jpg"",""http://pic1.ajkimg.com/display/fa3f1182e293fd8c5b016ec636e99da6/200x200.jpg""]","一、大朗——宜居宜商 大朗镇，位于东莞市的东南部，北通广州，南达深圳，是东莞南部五镇的中心。全镇常住人口6万多人，外来人口25万多人。区位优越，产业资源丰富，昔日著名的“荔枝之乡”如今是 “中国羊毛衫名镇”，大朗社会经济繁荣兴旺，国民经济持续健康发展，经济规模和综合实力不断增强。截止 2005 年 11 月，全镇生产总值 302,317 万元，同比增长 22.45% ；工农业总产值 518,813 万元，同比增长 28.69% ；各项存款余额 710,415 万元，同比增长 12.03% 。居民对高尚优质住宅的需求强劲，投资者对市场前景普遍看好 二、明上居大环境特色  大朗镇位于东莞市中南部，属丘陵地区，地理位置优越，交通便利，莞樟公路穿越全镇，莞深高速公路横越大朗镇，距离常平铁路口岸7公里，全镇总面积118平方公里。  东莞市未来的科技与新经济中心——松山湖科技产业园，总占地74平方公里中40平方公里就在大朗镇行政区域内，其巨大的消费力将直接辐射大朗镇，在松山湖相关基础设施配套成熟前，松山湖周边的房地产必然经历一个强势发展的时期。 三、明上居小环境特色 本案地处大朗镇中心，东侧为富民大道，北侧规划为大朗体育公园，东面为即将开发的商业区，交通便利、区位条件优越。 依据大朗镇城镇建筑总体规划而规划，共兴建24栋,包括3栋11层、4栋18层及17栋17层的商住小区(首期推出1#-15#号楼,二期推出16#-24#号楼) 。项目用地面积105500平方米，总建筑面积23万平方米；居住户（套）数1486户（套）。 四、明上居规划四大原则  和谐宜居原则 : 以创建和谐社会为基本出发点，在塑造内部良好空间环境的同时，致力于协调规划区内外部关系，以期实现住区与城市、人与人、人与环境的和谐共生。  整体系统原则 : 从整体性出发，注重功能组织、空间布局的整体性、系统性，创造合理的空间���架，将良好的视觉效果，完备的功能与个性统一起来。  因地制宜原则 : 充分考虑本案的区位优势，合理利用外部资源，尤其是北部体育公园的功能景观资源，加强本案内部与体育公园在功能、空间、景观上的联系，营造具特色的小区形象。  以人为本原则 : 强调人、建筑、环境共存与融合，以提高居住生活品质为目标，充分考虑人的各方面要求，创造丰富内涵的社区场所空间 。 五、明上居物业管理 明上居物业管理由东莞新世纪豪园物业管理有限公司管理。该公司于200"
凤凰花园,塘龙路东浦市场对面,60户,东莞,2003-01,普通住宅,安庆物业管理,,3,1元/平方米,100,38%,8000平方米,,,22.809491,114.102384,[],
红荔花园,江源大道塘厦镇石潭布村,300户,东莞,2003-01,普通住宅,安庆物业,,1.6,1.8元/平方米·天,36,46.0%,5000平方米,,,22.814263,114.112561,[],
���达中心,樟木头中心区,,东莞,,普通住宅,搜房评估参考价：2551元/平方米,,0.0,暂无资料,,26.0%,,,,22.91035,114.07633,[],
怡安豪庭,樟木头镇怡安街,,东莞,2002-12,普通住宅,东莞怡安豪庭商住大厦建造有限公司,,0.0,2.4元/平方米·月,,35.0%,,,,22.911828,114.076402,[],怡安豪庭位于樟木头中心地带，于怡安街和康宝街交汇处，东望群山叠嶂，南眺南城广场，西临天和百货，北靠中心广场，周边是繁华地段，交通便利，生态环境良好。 怡安豪庭拥有两栋16层现代建筑，层高2.9米，实用率高，户型从三房、两房到一房，结构方正，功能分布合理，部分精装修，可投资也可居住。
新天地华庭三期,横坑管理区,1200户,东莞,2005-01,普通住宅,新天地物业管理有限公司,,1.5,1.1元/平方米·月,1：1,40.0%,133200平方米,,,23.02776,113.835229,[],湖景洋房属于新天地华庭的第三期，位于东城区与松山湖之间，以小户型、实用型为主，新天地华庭周边有1600米湖畔长堤，数十棵原生苍翠古树，周边景色秀丽，小区内有会所，商业项目，配套颇为完善。
时富花园,寮步镇莞樟大道横坑路段,,东莞,,,暂无资料,,1.98,1.5元/平方米·月,260,45.0%,,,,22.999230992752,113.8942374391,[],位于莞樟大道，莞深高速公路出入口侧，分两期开发，二期的水岸国际为东莞人们打造一鸟语花香的理想王国，拥有全城首创入户阳光花园，实现了一户一花园，一家一美景的城市人居梦想，依靠6万平方米的瑞士湖泊。 二期顺势就景，每户设计有13平方米左右的空中阳光入户花园，这一特色户型，最大限度的引入室外风景，让自己的气息时刻弥漫，室内、花房、园林、三重美景互为角度，一起成为时富花园的城市风景。建立在原别墅社区的低密度基础上，水岸国际的生态园林���国际知名设计师担钢主笔，纯美格调来自文化细节，浪漫风情源于原版北欧景色。 全城罕见的6万平方米浩瀚湖泊，是时富花园的核心风景与骄傲之处，以烟波浩然的瑞士湖泊为标志，穿行于湖心木栈桥上，呼吸四季花香，水的柔情，草的缠绵，石头的沉静，一切都是优美的城市自然生活。（2005.10.11)
